Feature ID	Taxon	Consensus
0197a4c5204649413156e892f720d07b	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-11;MAST-11_X;MAST-11_X_sp.;	1.0
01985928e811c04ad95891e5714a7022	Unassigned	1.0
019999d8664a0dbba1fac93bc99732da	Unassigned	1.0
019d8ebed22f77a58027aacb22c0b921	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
01a09bc80b89dca7deee0a168c121f98	Unassigned	1.0
01a3ec6391c42bfb32ecc13bb87e4dd8	Unassigned	1.0
01a71ee728b1597b04d339505a58ed04	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1C;MAST-1C_sp.;	1.0
01aaad449eb99969fa311ae8b3532a1d	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	1.0
01aed8ca3c7d8aa1fab8dc3fd53e08dd	Unassigned	1.0
01b05a678be55bd15341724850360247	Unassigned	1.0
01b0e8ed38efef4c7d98b94d19df7d69	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	1.0
01b115b7dafb3871796f97b4b9833676	Unassigned	1.0
01b345048cb9c0913b86d924a86078f7	Unassigned	1.0
01b3bd810347125768771ed064210ce6	Unassigned	1.0
01b41be5029d4de9813e30e235e2ed18	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;	1.0
01b4280af05314983c6db9a1b6901d22	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	1.0
01b6839246070ccbb54cb684aaf1063d	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1D;MAST-1D_sp.;	1.0
01b75d7caac1405fffe470d34b196e0a	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	1.0
01ba3524534f9d86c2a66e3480e3ca58	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	1.0
01bfcc437afabc6596a21b7b371d6ca4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	1.0
01c0630750d5843e6a02f44f45614f02	Unassigned	1.0
01c3dd43ff9f17a1201d9ac130b47654	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	1.0
01c4c0821bb8d3e4d5d0ed22603db6f3	Unassigned	1.0
01c63225d8a3a2f593336d060ceb43cf	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_3	1.0
